address,lic_id,correct_labels
"2445 Collins Ave, Miami Beach, FL 33140, USA",31903,0
"161 Ocean Dr, Miami Beach, FL 33139, USA",31868,0
"6202 Presidential Ct Suite B, Fort Myers, FL 33919, USA",30514,0
"11547 Lake Underhill Rd, Orlando, FL 32825, USA",30713,0
"4711 N Dixie Hwy, Oakland Park, FL 33334, USA",31255,0
"1660 Market St, Weston, FL 33326, USA",33310,0
"1081 WP Ball Blvd, Sanford, FL 32771, USA",11184,0
"2621 Enterprise Rd #600, Orange City, FL 32763, USA",31700,0
"1451 Middle Gulf Dr, Sanibel, FL 33957, USA",32268,0
"660 NE Ocean Blvd, Stuart, FL 34996, USA",51,0
"2475 E 9 Mile Rd, Pensacola, FL 32514, USA",27123,0
"7968 SW 8th St, Miami, FL 33144, USA",28270,0
"930 Cocoanut Ave, Sarasota, FL 34236, USA",31906,0
"1145 US-1, Vero Beach, FL 32960, USA",31456,0
"500 S Duncan Dr, Tavares, FL 32778, USA",24977,0
"4580 Donald Ross Rd, Palm Beach Gardens, FL 33418, USA",32991,0
"101 N Orange St, New Smyrna Beach, FL 32168, USA",33380,0
"400 S Orlando Ave, Maitland, FL 32751, USA",15157,0
"10552 SW Village Pkwy, Port St. Lucie, FL 34987, USA",36281,0
"8847 San Jose Blvd, Jacksonville, FL 32217, USA",30911,0
"1394 Coral Way, Miami, FL 33145, USA",32685,0
"1503 NW Federal Hwy, Stuart, FL 34994, USA",28744,0
"283 Cranes Roost Blvd, Altamonte Springs, FL 32701, USA",8654,0
"665 Harold Ave SUITE A, Winter Park, FL 32789, USA",33678,0
"2910 Borden St, Marianna, FL 32448, USA",31411,0
"16415 NW 67th Ave, Miami Lakes, FL 33014, USA",31568,0
"99228 Overseas Hwy, Key Largo, FL 33037, USA",32311,0
"1809 E Colonial Dr, Orlando, FL 32803, USA",30666,0
"904 Lee Blvd #108, Lehigh Acres, FL 33936, USA",31522,0
"1309 S Flagler Dr, West Palm Beach, FL 33401, USA",18903,0
"605 Celebration Ave, Celebration, FL 34747, USA",26686,0
"6801 Collins Ave, Miami Beach, FL 33141, USA",33680,0
"4603 4th St N, St. Petersburg, FL 33703, USA",21649,0
"1611 S Apollo Blvd, Melbourne, FL 32901, USA",8195,0
"308 W Highland Dr, Lakeland, FL 33813, USA",35760,0
"13240 Tamiami Trail N, Naples, FL 34110, USA",33481,0
"1045 9th Ave N, St. Petersburg, FL 33705, USA",30993,0
"1934 Salk Ave, Tavares, FL 32778, USA",33393,0
"4434 Central Ave, St. Petersburg, FL 33711, USA",17718,0
"105 Jazz Dr, Panama City, FL 32405, USA",34826,0
"205 W M.L.K. Jr Blvd, Tampa, FL 33603, USA",35358,0
"4640 Park Blvd N, Pinellas Park, FL 33781, USA",36339,0
"2751 Enterprise Rd #103, Orange City, FL 32763, USA",35426,0
"17749 Hunting Bow Cir, Lutz, FL 33558, USA",33169,0
"600 Palm Springs Dr, Altamonte Springs, FL 32701, USA",36398,0
"2885 SW 3rd Ave, Miami, FL 33129, USA",26566,0
"9729 N Armenia Ave, Tampa, FL 33612, USA",25155,0
"17158 NE 19th Ave, North Miami Beach, FL 33162, USA",33366,0
"8366 SW 8th St, Miami, FL 33144, USA",36061,0
"8060 Grand Lely Dr, Naples, FL 34113, USA",15008,0
"2059 9th St N, Naples, FL 34102, USA",30687,0
"4385 Collins Ave, Miami Beach, FL 33140, USA",25307,0
"6387 Central Ave, St. Petersburg, FL 33710, USA",36111,0
"726 Vassar St, Orlando, FL 32804, USA",11449,0
"796 Crestview Cir NW, Port Charlotte, FL 33948, USA",17259,0
"315 Doris Dr, Lakeland, FL 33813, USA",31383,0
"3100 W San Carlos St, Tampa, FL 33629, USA",36732,0
"5030 Champion Blvd D7, Boca Raton, FL 33496, USA",36194,0
"U.S. Hwy 441, The Villages, FL 32159, USA",36116,0
"19 Dr. M.L.K. Jr St S, St. Petersburg, FL 33705, USA",36343,0
"625 Whitehead St, Key West, FL 33040, USA",36197,0
"1185 W Granada Blvd, Ormond Beach, FL 32174, USA",33628,0
"2941 5th Ave N, St. Petersburg, FL 33713, USA",30213,0
"214 E New York Ave, DeLand, FL 32724, USA",21917,0
"651 S Broad St, Brooksville, FL 34601, USA",36662,0
"203 N Clarke Rd, Ocoee, FL 34761, USA",32967,0
"306 Government Ave, Niceville, FL 32578, USA",28877,0
"11111 San Jose Blvd, Jacksonville, FL 32223, USA",31725,0
"1104 S Ocean Shore Blvd, Flagler Beach, FL 32136, USA",34187,0
"10010 S Federal Hwy, Fort Pierce, FL 34952, USA",32746,0
"35587 US Hwy 19 N, Palm Harbor, FL 34684, USA",28069,0
"801 Turner St, Clearwater, FL 33756, USA",33777,0
"1699 Mayo Dr, Tavares, FL 32778, USA",31324,0
"3654 Henderson Blvd, Tampa, FL 33609, USA",16819,0
"927 Beville Rd, Daytona Beach, FL 32119, USA",32819,0
"301 Camino Gardens Blvd, Boca Raton, FL 33432, USA",33483,0
"920 US-1, Sebastian, FL 32958, USA",34054,0
"1515 N Federal Hwy, Fort Lauderdale, FL 33304, USA",26808,0
"1030 Camphor Ln, DeLand, FL 32720, USA",24885,0
"17886 US-41, Lutz, FL 33549, USA",34090,0
"1026 Bloomingdale Ave, Valrico, FL 33596, USA",32360,0
"2441 NW 43rd St, Gainesville, FL 32606, USA",17286,0
"3448 W Hillsboro Blvd, Deerfield Beach, FL 33442, USA",36444,0
"2842 S Ocean Blvd, Palm Beach, FL 33480, USA",31138,0
"11021 Southern Blvd, Royal Palm Beach, FL 33411, USA",24378,0
"3955 N Federal Hwy, Lighthouse Point, FL 33064, USA",31132,0
"2201 58th St N, St. Petersburg, FL 33710, USA",20784,0
"15971 McGregor Blvd, Fort Myers, FL 33908, USA",30308,0
"9805 Gulf Dr, Anna Maria, FL 34216, USA",25966,0
"3547 E County Hwy 30A, Santa Rosa Beach, FL 32459, USA",29217,0
"2016 N Flamingo Rd, Pembroke Pines, FL 33028, USA",36561,0
"9460 E Colonial Dr, Orlando, FL 32825, USA",33298,0
"15801 S Dixie Hwy, Palmetto Bay, FL 33157, USA",22398,0
"3165 McMullen Booth Rd, Clearwater, FL 33761, USA",25704,0
"2905 Traverse Trail, Wildwood, FL 34785, USA",19288,0
"5227 US Highway 98 South, Lakeland, FL 33812, USA",31230,0
"835 Cheney Hwy, Titusville, FL 32780, USA",36458,0
"6160 SW State Rd 200, Ocala, FL 34476, USA",36507,0
"5001 Coconut Rd, Bonita Springs, FL 34134, USA",9949,0
"1071 S Tuttle Ave #1, Sarasota, FL 34237, USA",17401,0
"1056 E Osceola Pkwy, Kissimmee, FL 34744, USA",36455,0
"3684 Old Canoe Creek Rd, St Cloud, FL 34772, USA",22244,0
"10 N Ocean Blvd, Delray Beach, FL 33483, USA",33676,0
"1517 Hillcrest St, Orlando, FL 32803, USA",33715,0
"16118 Marsh Rd, Winter Garden, FL 34787, USA",36054,0
"220 S 3rd St, Flagler Beach, FL 32136, USA",31142,0
"1905 NW Federal Hwy, Stuart, FL 34994, USA",36351,0
"15702 SW 72nd St, Miami, FL 33193, USA",33735,0
"645 W Hallandale Beach Blvd, Hallandale Beach, FL 33009, USA",36007,0
"1255 SW Thelma St, Palm City, FL 34990, USA",26248,0
"2631 NW 41 St, Gainesville, FL 32606, USA",36364,0
"777 N Donnelly St, Mt Dora, FL 32757, USA",36355,0
"2101 Estero Blvd, Fort Myers Beach, FL 33931, USA",34036,0
"4441 Collins Ave, Miami Beach, FL 33140, USA",21333,0
"4969 Volunteer Rd, Davie, FL 33331, USA",31885,0
"23269 FL-7, Boca Raton, FL 33428, USA",15652,0
"1065 5th Ave N, Naples, FL 34102, USA",33517,0
"1045 N John Young Pkwy, Kissimmee, FL 34741, USA",34048,0
"470 W New England Ave, Winter Park, FL 32789, USA",36517,0
"514 SE Dixie Hwy, Stuart, FL 34994, USA",31025,0
"202 Towne Center Cir, Sanford, FL 32771, USA",36708,0
"1683 NE 123rd St, North Miami, FL 33181, USA",34902,0
"149 2nd St N, St. Petersburg, FL 33701, USA",35740,0
"7294 SW 117th Ave, Kendall, FL 33183, USA",30420,0
"15170 Municipal Dr, Madeira Beach, FL 33708, USA",32003,0
"1803 E Broadway St, Oviedo, FL 32765, USA",36407,0
"4203 N Central Ave, Tampa, FL 33603, USA",29510,0
"3014 Coral Way, Miami, FL 33145, USA",35512,0
"306 Washington St, New Smyrna Beach, FL 32168, USA",36389,0
"913 E Brandon Blvd, Brandon, FL 33511, USA",36321,0
"1800 Woolbright Rd, Boynton Beach, FL 33426, USA",36425,0
"991 N University Dr, Coral Springs, FL 33071, USA",36386,0
"5135 W Cypress St, Tampa, FL 33607, USA",36429,0
"602 N University Dr, Pembroke Pines, FL 33024, USA",36431,0
"6152 N U.S. Hwy 41, Apollo Beach, FL 33572, USA",36413,0
"6606 10th Ave N, St. Petersburg, FL 33710, USA",36401,0
"3615 S Dale Mabry Hwy, Tampa, FL 33629, USA",36611,0
"205 SW 84th Ave, Plantation, FL 33324, USA",31011,0
"5701 N Florida Ave, Tampa, FL 33604, USA",14932,0
"4122 NW 16th Blvd, Gainesville, FL 32605, USA",36640,0
"6150 Metrowest Blvd, Orlando, FL 32835, USA",36610,0
"3417 NW 97th Blvd, Gainesville, FL 32606, USA",36348,0
"8368 SW 40th St, Miami, FL 33155, USA",34812,0
"625 E Alexander St, Plant City, FL 33563, USA",36258,0
"93997 Overseas Hwy, Tavernier, FL 33070, USA",36667,0
"3642 Madaca Ln, Tampa, FL 33618, USA",29110,0
"242 E Highland Ave, Clermont, FL 34711, USA",36221,0
"4801 S Tamiami Trail, Sarasota, FL 34231, USA",36207,0
"412 Longfellow Blvd, Lakeland, FL 33801, USA",36620,0
"6151 Miramar Pkwy, Miramar, FL 33023, USA",36162,0
"116 S Park Ave, Sanford, FL 32771, USA",32018,0
"1640 Sheridan St, Dania Beach, FL 33004, USA",36294,0
"2823 S Orange Ave, Orlando, FL 32806, USA",30965,0
"2404 Ruth Hentz Ave, Panama City, FL 32405, USA",33611,0
"305 Kingsley Lake Dr #702, St. Augustine, FL 32092, USA",17858,0
"190 Florida A1A #1, Ponte Vedra Beach, FL 32082, USA",16927,0
"13055 W Sunrise Blvd, Sunrise, FL 33323, USA",34727,0
"863 4th Ave S, Naples, FL 34102, USA",32766,0
"2413 NE 11th Ave, Wilton Manors, FL 33305, USA",30479,0
"7401 Wiles Rd #109, Coral Springs, FL 33067, USA",32378,0
"2314 E Sunrise Blvd, Fort Lauderdale, FL 33304, USA",29175,0
"1820 Riggins Rd STE 1, Tallahassee, FL 32308, USA",24570,0
"303 NE 167th St, North Miami Beach, FL 33162, USA",32591,0
"9315 San Jose Blvd # 1, Jacksonville, FL 32257, USA",28331,0
"208 Avenue E, Fort Pierce, FL 34950, USA",31558,0
"2398 Weston Rd, Weston, FL 33326, USA",31770,0
"9410 Seminole Blvd, Seminole, FL 33772, USA",30918,0
"114 Palmetto St STE 6, Destin, FL 32541, USA",19349,0
"1509 49th St S, Gulfport, FL 33707, USA",36097,0
"630 Lincoln Rd, Miami Beach, FL 33139, USA",17981,0
"3842 Flatiron Loop, Wesley Chapel, FL 33544, USA",28474,0
"400 Gran Bahama Blvd, Davenport, FL 33897, USA",33257,0
"1000 NE 56th St, Fort Lauderdale, FL 33334, USA",29409,0
"821 Canal St, New Smyrna Beach, FL 32168, USA",17017,0
"5959 Approach Rd, Sarasota, FL 34238, USA",28309,0
"30 N Ring Ave, Tarpon Springs, FL 34689, USA",30601,0
"18271 Pines Blvd, Pembroke Pines, FL 33029, USA",36483,0
"6501 NW 36th St, Virginia Gardens, FL 33166, USA",20901,0
"4226 53rd Ave E, Bradenton, FL 34203, USA",36759,0
"11730 Biscayne Blvd #104, Miami, FL 33181, USA",36769,0
"1601 Collins Ave, Miami Beach, FL 33139, USA",32264,0
"71 SE 1st Ave, Boca Raton, FL 33432, USA",36749,0
"935 N Beneva Rd, Sarasota, FL 34232, USA",36738,0
"182 S Yonge St, Ormond Beach, FL 32174, USA",36754,0
"10625 W Atlantic Blvd, Coral Springs, FL 33071, USA",36309,0
"140 NE 2nd Ave, Delray Beach, FL 33444, USA",15231,0
"5222 1st Ave N, St. Petersburg, FL 33710, USA",35420,0
"5020 4th St N, St. Petersburg, FL 33703, USA",25035,0
"3830 W Neptune St, Tampa, FL 33629, USA",30274,0
"2855 S Hopkins Ave, Titusville, FL 32780, USA",33473,0
"1246 S Dixie Hwy, Coral Gables, FL 33146, USA",32551,0
"330 S Pineapple Ave, Sarasota, FL 34236, USA",34867,0
"119 N Kings Ave, Brandon, FL 33510, USA",28332,0
"3400 Gulf Blvd, St Pete Beach, FL 33706, USA",33000,0
"746 SW Federal Hwy, Stuart, FL 34994, USA",32986,0
"3730 Tampa Rd, Palm Harbor, FL 34684, USA",33088,0
"602 Brevard Ave, Cocoa, FL 32922, USA",33742,0
"8983 Okeechobee Blvd, West Palm Beach, FL 33411, USA",34410,0
"17066 Collins Ave, Sunny Isles Beach, FL 33160, USA",31632,0
"1775 N University Dr, Plantation, FL 33322, USA",27805,0
"2281 SW 27th Ave, Miami, FL 33145, USA",24877,0
"7123 FL-54, New Port Richey, FL 34653, USA",312,0
"8210 W Flagler St, Miami, FL 33144, USA",31648,0
"102 S Palm Ave, Howey-In-The-Hills, FL 34737, USA",30031,0
"319 1st St S, Winter Haven, FL 33880, USA",28338,0
"633 Sebastian Blvd, Sebastian, FL 32958, USA",30852,0
"465 Oakland Ave, Apopka, FL 32703, USA",31269,0
"726 6th St, Miami Beach, FL 33139, USA",32020,0
"10295 Collins Ave, Bal Harbour, FL 33154, USA",33547,0
"3092 Tamiami Trail N, Naples, FL 34103, USA",30747,0
"105 E Church St, DeLand, FL 32724, USA",29964,0
"8195 N Military Trl, West Palm Beach, FL 33410, USA",33106,0
"4280 Professional Center Dr, Palm Beach Gardens, FL 33410, USA",31352,0
"955 Candlelight Blvd, Brooksville, FL 34601, USA",33365,0
"812 SW Glenview Ct, Port St. Lucie, FL 34953, USA",33548,0
"1451 Drexel Ave, Miami Beach, FL 33139, USA",8506,0
"1506 W Garden St, Pensacola, FL 32502, USA",16074,0
"11300 Legacy Ave, Palm Beach Gardens, FL 33410, USA",35653,0
"61 Hawks Cay Blvd, Duck Key, FL 33050, USA",35595,0
"3358 E Gulf to Lake Hwy, Inverness, FL 34453, USA",36298,0
"2040 Polk St, Hollywood, FL 33020, USA",32376,0
"2000 N Ocean Blvd, Fort Lauderdale, FL 33305, USA",34339,0
"120 N Tropical Trail, Merritt Island, FL 32953, USA",33847,0
"2900 W Sample Rd, Pompano Beach, FL 33069, USA",30510,0
"1120 E Kennedy Blvd, Tampa, FL 33602, USA",33983,0
"101 N Clematis St, West Palm Beach, FL 33401, USA",34294,0
"6160 N Lockwood Ridge Rd, Sarasota, FL 34243, USA",33578,0
"649 Vassar St, Orlando, FL 32804, USA",35414,0
"730 Overlook Dr, Winter Haven, FL 33884, USA",35292,0
"19940 Mona Rd #3, Jupiter, FL 33469, USA",34000,0
"359 Scotland St, Dunedin, FL 34698, USA",35310,0
"13010 Metro Pkwy, Fort Myers, FL 33966, USA",34679,0
"6052 Van Dyke Rd, Lutz, FL 33558, USA",34247,0
"2901 Collins Ave, Miami Beach, FL 33140, USA",33495,0
"345 E Robertson St, Brandon, FL 33511, USA",31300,0
"325 Poinsetta Ave, Palatka, FL 32177, USA",38220,0
"1950 Thomasville Rd, Tallahassee, FL 32303, USA",37997,0
"3200 4th St N, St. Petersburg, FL 33704, USA",224,0
"8152 W Broward Blvd, Plantation, FL 33324, USA",34066,0
"1801 US-19, Crystal River, FL 34428, USA",36628,0
"9739 W Broward Blvd, Plantation, FL 33324, USA",35771,0
"4111 N Andrews Ave, Fort Lauderdale, FL 33309, USA",31479,0
"6963 E Fowler Ave, Tampa, FL 33617, USA",31102,0
"â€‹1550 W Cleveland St, Tampa, FL 33606, USA",32149,0
"714 E Palmetto Park Rd, Boca Raton, FL 33432, USA",34536,0
"1209 Park Lake St, Orlando, FL 32803, USA",36835,0
"1790 SW 27th Ave, Miami, FL 33145, USA",36397,0
"4525 Collins Ave, Miami Beach, FL 33140, USA",35995,0
"1004 Delridge Ave, Orlando, FL 32804, USA",34104,0
"726 S Colorado Ave, Stuart, FL 34994, USA",33530,0
"8903 Regents Park Dr STE 130, Tampa, FL 33647, USA",35055,0
"116 E Sugarland Hwy, Clewiston, FL 33440, USA",38342,0
"1910 Wells Rd, Orange Park, FL 32073, USA",32816,0
"2907 16th St N, St. Petersburg, FL 33704, USA",35413,0
"6208 S Dixie Hwy, South Miami, FL 33143, USA",34069,0
"11555 Central Pkwy STE 604, Jacksonville, FL 32224, USA",32789,0
"130 Commercial Way, Spring Hill, FL 34606, USA",38700,0
"8415 W McNab Rd, Tamarac, FL 33321, USA",31802,0
"2054 FL-436 #116, Winter Park, FL 32792, USA",32367,0
"6490 Central Ave, St. Petersburg, FL 33707, USA",30165,0
"320 E Railroad Ave, Boca Grande, FL 33921, USA",38744,0
"8230 S Tamiami Trail, Sarasota, FL 34238, USA",38183,0
"7175 N Davis Hwy STE H, Pensacola, FL 32504, USA",38646,0
"1369 Main St, Dunedin, FL 34698, USA",30878,0
"917 Beville Rd, Daytona Beach, FL 32119, USA",29866,0
"13968 W Hillsborough Ave, Tampa, FL 33635, USA",34034,0
"772 Country Club Dr, Titusville, FL 32780, USA",32521,0
"218 SW Atlanta Ave, Stuart, FL 34994, USA",30882,0
"1297 S Ferdon Blvd, Crestview, FL 32536, USA",37110,0
"5787 Vineland Rd, Orlando, FL 32819, USA",34940,0
"228 E Pine St, Lakeland, FL 33801, USA",38177,0
"6948 Collins Ave #202, Miami Beach, FL 33141, USA",35787,0
"4017 Henderson Blvd, Tampa, FL 33629, USA",29475,0
"6400 Pembroke Rd, Miramar, FL 33023, USA",36865,0
"1165 Gulf Breeze Pkwy, Gulf Breeze, FL 32561, USA",37461,0
"1191 U.S. 41 Bypass S, Venice, FL 34285, USA",37979,0
"800 E Hallandale Beach Blvd #24, Hallandale Beach, FL 33009, USA",32573,0
"2321 E Fowler Ave, Tampa, FL 33612, USA",35777,0
"200 Henderson Resort Way, Destin, FL 32541, USA",36542,0
"3074 Cypress Gardens Rd, Winter Haven, FL 33884, USA",34767,0
"1808 Tamiami Trail, Port Charlotte, FL 33948, USA",35110,0
"99 Eglin Pkwy NE, Fort Walton Beach, FL 32548, USA",36682,0
"1829 S University Dr, Davie, FL 33324, USA",34337,0
"1526 Garden St, Titusville, FL 32796, USA",32468,0
"120 Faulkner St, New Smyrna Beach, FL 32168, USA",1963,0
"4026 Land O' Lakes Blvd, Land O Lakes, FL 34639, USA",32899,0
"15271 NW 60th Ave #101, Hialeah, FL 33014, USA",35594,0
"605 W Bloomingdale Ave, Brandon, FL 33511, USA",35455,0
"3755 Military Trail, Jupiter, FL 33458, USA",38776,0
"2274 FL-87, Navarre, FL 32566, USA",34879,0
"1545 Collins Ave, Miami Beach, FL 33139, USA",34392,0
"3691 Woolbright Rd, Boynton Beach, FL 33436, USA",35592,0
"168 W Dearborn St, Englewood, FL 34223, USA",34561,0
"1205 N Courtenay Pkwy, Merritt Island, FL 32953, USA",33442,0
"3697 Crown Point Ct, Jacksonville, FL 32257, USA",35798,0
"11358 S Cleveland Ave, Fort Myers, FL 33907, USA",32960,0
"29152 US Hwy 19 N, Clearwater, FL 33761, USA",37058,0
"10300 Southside Blvd, Jacksonville, FL 32256, USA",31550,0
"4750 Florida Ave S, Lakeland, FL 33813, USA",33162,0
"509 S Olive Ave, West Palm Beach, FL 33401, USA",32055,0
"3385 S US Hwy 17 92, Casselberry, FL 32707, USA",37640,0
"426 Canal St, New Smyrna Beach, FL 32168, USA",33832,0
"3814 S Clyde Morris Blvd, Port Orange, FL 32129, USA",37383,0
"5535 Marquesas Cir, Sarasota, FL 34233, USA",32504,0
"1500 Main St, Sarasota, FL 34236, USA",37675,0
"10480 US-1, Sebastian, FL 32958, USA",36672,0
"222 US-1 #8, Tequesta, FL 33469, USA",31584,0
"108 W 3rd Ave, Mt Dora, FL 32757, USA",37501,0
"12204 Miramar Pkwy, Miramar, FL 33025, USA",31022,0
"145 Cypress Point Pkwy, Palm Coast, FL 32164, USA",34029,0
"403 Federal Hwy, Pompano Beach, FL 33062, USA",37467,0
"1089 N Collier Blvd, Marco Island, FL 34145, USA",37745,0
"2701 SW 37th Ave, Coconut Grove, FL 33133, USA",37617,0
"10880 Pines Blvd, Pembroke Pines, FL 33026, USA",35192,0
"5 NE 2nd St, Delray Beach, FL 33444, USA",35959,0
"11910 Pines Blvd, Pembroke Pines, FL 33026, USA",35902,0
"34904 Emerald Coast Pkwy, Destin, FL 32541, USA",36681,0
"1012 E Silver Springs Blvd, Ocala, FL 34470, USA",33488,0
"119 Traders Alley, Lakeland, FL 33801, USA",34948,0
"1807 Airport Blvd, Melbourne, FL 32901, USA",35708,0
"6522 S Tamiami Trail, Sarasota, FL 34231, USA",35278,0
"229 Bellagio Cir, Sanford, FL 32771, USA",35476,0
"108 Bartram Oaks Walk, Fruit Cove, FL 32259, USA",35334,0
"94 E McNab Rd, Pompano Beach, FL 33060, USA",35629,0
"615 N Ocean Blvd, Pompano Beach, FL 33062, USA",30657,0
"i, 2424 N Congress Ave, West Palm Beach, FL 33409, USA",38526,0
"6166 SW 8th St, Miami, FL 33144, USA",38651,0
"2748 Windguard Cir #102, Wesley Chapel, FL 33544, USA",32324,0
"2341 Collins Ave, Miami Beach, FL 33139, USA",35046,0
"10130 Northlake Blvd, West Palm Beach, FL 33412, USA",35486,0
"2344 Bee Ridge Rd, Sarasota, FL 34239, USA",34593,0
"360 SE 1st St, Miami, FL 33131, USA",37875,0
"416 Northwood Rd, West Palm Beach, FL 33407, USA",37820,0
"663 Brandon Town Center Dr, Brandon, FL 33511, USA",33872,0
"10716 Wiles Rd, Coral Springs, FL 33076, USA",34171,0
"13511 Hibiscus St, Panama City Beach, FL 32407, USA",37092,0
"2701 Gulf Breeze Pkwy, Gulf Breeze, FL 32563, USA",37570,0
"207 SW 2nd Ave, Okeechobee, FL 34974, USA",33020,0
"2034 E Oakland Park Blvd, Fort Lauderdale, FL 33306, USA",37744,0
"357 SE Port St Lucie Blvd, Port St. Lucie, FL 34984, USA",37797,0
"2701 SW College Rd #601, Ocala, FL 34474, USA",33122,0
"213 6th St, St. Augustine, FL 32080, USA",34532,0
"2039 W First St #6, Fort Myers, FL 33901, USA",34507,0
"12734 Kenwood Ln #31, Fort Myers, FL 33907, USA",38531,0
"303 Lake Ave, Lake Worth, FL 33460, USA",38562,0
"36613 US Hwy 19 N, Palm Harbor, FL 34684, USA",36823,0
"779 N Alafaya Trail, Orlando, FL 32828, USA",37164,0
"10015 Park Pl Ave, Riverview, FL 33578, USA",33258,0
"206 37th Ave N, St. Petersburg, FL 33704, USA",34127,0
"346 Corey Ave, St Pete Beach, FL 33706, USA",37220,0
"540 N Ridgewood Ave, Daytona Beach, FL 32114, USA",37856,0
"4996 W Atlantic Blvd, Margate, FL 33063, USA",35287,0
"829 Simonton St, Key West, FL 33040, USA",30143,0
"5916 Johnson St, Hollywood, FL 33021, USA",37459,0
"3039 49th St N, St. Petersburg, FL 33710, USA",9660,0
"3017 Lakeland Highlands Rd, Lakeland, FL 33803, USA",37873,0
"7939 Biscayne Blvd, Miami, FL 33138, USA",38699,0
"11160 W Oakland Park Blvd, Sunrise, FL 33351, USA",36159,0
"8200 US-98, Pensacola, FL 32506, USA",31286,0
"251 NE 167th St, North Miami Beach, FL 33162, USA",37434,0
"3852 W Waters Ave, Tampa, FL 33614, USA",34945,0
"1109 Del Prado Blvd S, Cape Coral, FL 33990, USA",35947,0
"5905 N Federal Hwy, Boca Raton, FL 33487, USA",35399,0
"1250 McDuff Ave S, Jacksonville, FL 32205, USA",32809,0
"4244 S Tamiami Trail, Sarasota, FL 34231, USA",32353,0
"2722 W Waters Ave, Tampa, FL 33614, USA",37203,0
"1727 N Atlantic Ave, Cocoa Beach, FL 32931, USA",35930,0
"421 Federal Hwy, Pompano Beach, FL 33060, USA",29759,0
"11043 Countryway Blvd, Tampa, FL 33626, USA",33730,0
"197 N Yonge St, Ormond Beach, FL 32174, USA",34898,0
"1642 Main St, Sarasota, FL 34236, USA",39315,0
"4616 San Juan Ave, Jacksonville, FL 32210, USA",35216,0
"41 N Orlando Ave, Cocoa Beach, FL 32931, USA",39630,0
"1342 Colonial Blvd #909, Fort Myers, FL 33907, USA",33662,0
